Age_GTS2004	d18O_adj	d18O_adj_5pt_average	temp_C
0.35084	4.08	3.906	1.84015704
0.35084	4.08	3.954	1.68657624
0.35105	3.48	3.948	1.70573856
0.35106	4.05	3.942	1.72491096
0.35106	4.05	3.866	1.96863384
0.35108	4.05	4.006	1.52092504
0.35114	3.7	4.032	1.43838336
0.3512	4.18	4.058	1.35603096
0.3512	4.18	4.064	1.33705344
0.35123	4.18	4.14	1.097544
0.35145	4.08	3.908	1.83374496
0.35145	4.08	3.888	1.89791616
0.35145	3.02	3.792	2.20749696
0.35147	4.08	3.794	2.20102104
0.35148	3.7	3.796	2.19454624
0.35169	4.09	4.01	1.508214
0.35169	4.09	3.992	1.56544896
0.35172	4.09	4.05	1.38135
0.35181	3.99	4.03	1.444726
0.35181	3.99	3.964	1.65466144
0.35182	3.99	3.94	1.731304
0.35183	3.76	3.936	1.74409344
0.35194	3.97	3.932	1.75688736
0.35194	3.97	3.958	1.67380696
0.35196	3.97	4.03	1.444726
0.35203	4.12	4.06	1.349704
0.35203	4.12	4.008	1.51456896
0.35206	4.12	4	1.54
0.35217	3.71	3.962	1.66104216
0.35218	3.93	3.924	1.78248864
0.35218	3.93	3.882	1.91718936
0.35221	3.93	3.944	1.71851904
0.3523	3.91	3.962	1.66104216
0.35243	4.02	3.98	1.603656
0.35243	4.02	3.9	1.8594
0.35245	4.02	3.882	1.91718936
0.35245	3.53	3.8475	2.028205875
0.35252	3.82	3.79	2.213974
0.35279	NA	3.8225	2.108860875
0.35286	3.79	3.9725	1.627555875
0.35298	4.15	4.05	1.38135
0.353	4.13	4.066	1.33072984
0.353	4.13	4.106	1.20449304
0.353	4.13	4.048	1.38768256
0.35305	3.99	3.994	1.55908504
0.35305	3.86	3.99	1.571814
0.35305	3.86	3.986	1.58454744
0.3531	4.11	4.01	1.508214
0.3531	4.11	4.004	1.52728224
0.35313	4.11	3.97	1.635526
0.35321	3.83	3.808	2.15572096
0.35345	3.69	3.746	2.35675224
0.35345	3.3	3.58	2.900296
0.35355	3.8	3.47	3.264726
0.35361	3.28	3.388	3.53859616
0.35361	3.28	3.514	3.11854744
0.35361	3.28	3.54	3.032424
0.35378	3.93	3.67	2.604646
0.35378	3.93	3.778	2.25285976
0.35382	3.93	3.898	1.86581656
0.3539	3.82	3.888	1.89791616
0.35392	3.88	3.878	1.93004376
0.35392	3.88	3.89	1.891494
0.35392	3.88	3.892	1.88507296
0.35414	3.99	3.688	2.54578816
0.35424	3.83	3.672	2.59810176
0.35445	2.86	3.66	2.637384
0.35455	3.8	3.674	2.59155864
0.35459	3.82	3.72	2.441376
0.35481	4.06	3.96	1.667424
0.35481	4.06	3.988	1.57818016
0.35484	4.06	3.998	1.54636056
0.35493	3.94	3.96	1.667424
0.35498	3.87	3.922	1.78889176
0.35498	3.87	3.886	1.90433944
0.35498	3.87	3.874	1.94290264
0.35515	3.88	3.876	1.93647264
0.35515	3.88	3.874	1.94290264
0.35515	3.88	3.926	1.77608664
0.35528	3.86	3.976	1.61640064
0.35529	4.13	4.026	1.45741464
0.35529	4.13	3.972	1.62914976
0.35532	4.13	4	1.54
0.35537	3.61	3.956666667	1.67806288782485
0.35546	NA	3.713333333	2.46310488997565
0.35546	NA	3.613333333	2.79053155665165
0.35546	3.4	3.686666667	2.55014488779964
0.3555	3.83	3.7225	2.433230875
0.3555	3.83	3.756	2.32425504
0.35554	3.83	3.85	2.02015
0.35555	3.89	3.876	1.93647264
0.35563	3.87	3.914	1.81451544
0.35567	3.96	3.952	1.69296256
0.35584	4.02	3.978	1.61002776
0.35584	4.02	3.974	1.62277464
0.35588	4.02	3.968	1.64190336
0.35598	3.85	3.95	1.69935
0.35619	3.93	3.932	1.75688736
0.35619	3.93	3.912	1.82092416
0.35622	3.93	3.866	1.96863384
0.35632	3.92	3.804	2.16865824
0.35636	3.62	3.742	2.36975896
0.35636	3.62	3.674	2.59155864
0.35636	3.62	3.546	3.01257624
0.35646	3.59	3.576	2.91348864
0.35646	3.28	3.606	2.81465304
0.35653	3.77	3.636	2.71606944
0.35653	3.77	3.686	2.55232344
0.35656	3.77	3.798	2.18807256
0.35667	3.84	3.812	2.14278816
0.35667	3.84	3.848	2.02659456
0.3567	3.84	3.86	1.987944
0.35673	3.95	3.858	1.99438296
0.35687	3.83	3.856	2.00082304
0.35687	3.83	3.904	1.84657024
0.35687	3.83	3.864	1.97506944
0.3569	4.08	3.856	2.00082304
0.35701	3.75	3.848	2.02659456
0.35721	3.79	3.84	2.052384
0.35721	3.79	3.64	2.702944
0.35725	3.79	3.664	2.62428544
0.35746	3.08	3.68	2.571936
0.35755	3.87	3.696	2.51965824
0.35755	3.87	3.708	2.48049696
0.35759	3.87	3.846	2.03304024
0.3577	3.85	3.824	2.10401664
0.35772	3.77	3.804	2.16865824
0.35772	3.76	3.824	2.10401664
0.35773	3.77	3.816	2.12985984
0.35775	3.97	3.824	2.10401664
0.3579	3.81	3.834	2.07173784
0.3579	3.81	3.824	2.10401664
0.35793	3.81	3.774	2.26583064
0.35803	3.72	3.765	2.2950315
0.35803	3.72	3.7425	2.368132875
0.35806	NA	3.76	2.311264
0.35807	3.72	3.755	2.3275035
0.35817	3.88	3.75	2.34375
0.35824	3.7	3.74	2.376264
0.35824	3.7	3.764	2.29827744
0.35827	3.7	3.735	2.3925315
0.35839	3.84	3.7325	2.400667875
0.35846	NA	3.73	2.408806
0.35858	3.69	3.7275	2.416945875
0.35858	3.69	3.745	2.3600035
0.35858	3.69	3.816	2.12985984
0.35874	3.91	3.898	1.86581656
0.35892	4.1	3.98	1.603656
0.35892	4.1	4.038	1.41936216
0.35896	4.1	4.038	1.41936216
0.35908	3.98	3.998	1.54636056
0.35909	3.91	3.96	1.667424
0.35909	3.9	3.906	1.84015704
0.35909	3.91	3.92	1.795296
0.35925	3.83	3.948	1.70573856
0.35926	4.05	3.978	1.61002776
0.35926	4.05	4.022	1.47010776
0.3593	4.05	4.082	1.28018136
0.3594	4.13	4.098	1.22970456
0.3594	4.13	4.054	1.36868824
0.35943	4.13	3.994	1.55908504
0.35943	3.83	3.98	1.603656
0.35946	3.75	3.966	1.64828184
0.35961	4.06	3.998	1.54636056
0.35961	4.06	4.044	1.40035104
0.35964	4.29	4.1175	1.168282875
0.35964	4.06	4.0725	1.310185875
0.35976	NA	3.995	1.5559035
0.35977	3.88	3.9225	1.787290875
0.36012	3.75	3.9075	1.835347875
0.36029	4	3.926	1.77608664
0.36029	4	3.844	2.03948704
0.36029	4	3.786	2.22693144
0.36046	3.47	3.678	2.57847576
0.36046	3.46	3.57	2.933286
0.36046	3.46	3.55	2.99935
0.36046	3.46	3.548	3.00596256
0.36046	3.9	3.648	2.67670656
0.36047	3.46	3.748	2.35025056
0.36063	3.96	3.848	2.02659456
0.36063	3.96	3.838	2.05883416
0.36067	3.96	3.926	1.77608664
0.36071	3.85	3.912	1.82092416
0.36097	3.9	3.9	1.8594
0.36097	3.89	3.888	1.89791616
0.36097	3.9	3.9	1.8594
0.36101	3.9	3.902	1.85298456
0.36131	3.91	3.906	1.84015704
0.36131	3.91	3.9075	1.835347875
0.36135	3.91	3.8375	2.060446875
0.36146	NA	3.8425	2.044322875
0.36146	3.62	3.71	2.473974
0.36148	3.93	3.5775	2.908540875
0.36166	3.38	3.538	3.03904216
0.36166	3.38	3.59	2.867334
0.36169	3.38	3.58	2.900296
0.36173	3.88	3.63	2.735766
0.36176	3.88	3.7175	2.449522875
0.36176	NA	3.805	2.1654235
0.36183	3.73	3.7675	2.286917875
0.36183	3.73	3.7725	2.270695875
0.36183	3.73	3.776	2.25934464
0.36198	3.9	3.788	2.22045216
0.36214	3.79	3.756	2.32425504
0.36214	3.79	3.768	2.28529536
0.36215	3.57	3.762	2.30477016
0.36217	3.79	3.768	2.28529536
0.36224	3.87	3.774	2.26583064
0.36234	3.82	3.824	2.10401664
0.36234	3.82	3.826	2.09755864
0.36237	3.82	3.812	2.14278816
0.36268	3.8	3.808	2.15572096
0.36268	3.8	3.786	2.22693144
0.36272	3.8	3.778	2.25285976
0.36285	3.71	3.792	2.20749696
0.363	3.78	3.806	2.16218904
0.36302	3.87	3.82	2.116936
0.36302	3.87	3.822	2.11047576
0.36306	3.87	3.824	2.10401664
0.36326	3.72	3.808	2.15572096
0.36338	3.79	3.792	2.20749696
0.36338	3.79	3.666	2.61773784
0.36341	3.79	3.682	2.56539736
0.36347	3.24	3.64	2.702944
0.36352	3.8	3.598	2.84098456
0.36355	3.58	3.556	2.97951904
0.36355	3.58	3.702	2.50007256
0.36355	3.58	3.69	2.539254
0.36366	3.97	3.61	2.801494
0.36375	3.74	3.62	2.768616
0.36375	3.18	3.658	2.64393496
0.36377	3.63	3.598	2.84098456
0.36377	3.77	3.5625	2.958046875
0.36402	3.67	3.705	2.4902835
0.36407	NA	3.71	2.473974
0.36428	3.75	3.68	2.571936
0.3644	3.65	3.675	2.5882875
0.3644	3.65	3.675	2.5882875
0.36444	3.65	3.5875	2.875571875
0.36447	NA	3.6075	2.809717875
0.36447	3.4	3.605	2.8179435
0.36453	3.73	3.6025	2.826170875
0.36479	3.64	3.572	2.92668576
0.36504	3.64	3.616	2.78176384
0.36507	3.45	3.594	2.85415704
0.36526	3.62	3.59	2.867334
0.36526	3.62	3.592	2.86074496
0.36526	3.62	3.622	2.76204376
0.36529	3.65	3.618	2.77518936
0.36543	3.6	3.614	2.78833944
0.36543	3.6	3.502	3.15836056
0.36543	3.6	3.512	3.12518016
0.36547	3.06	3.518	3.10528536
0.36555	3.7	3.524	3.08540064
0.36577	3.63	3.53	3.065526
0.36577	3.63	3.664	2.62428544
0.3658	3.63	3.612	2.79491616
0.3658	3.73	3.618	2.77518936
0.36584	3.44	3.63	2.735766
0.36606	3.66	3.614	2.78833944
0.36631	3.69	3.578	2.90689176
0.36645	3.55	3.576	2.91348864
0.36645	3.55	3.544	3.01919104
0.36647	3.43	3.516	3.11191584
0.36647	3.5	3.542	3.02580696
0.36649	3.55	3.53	3.065526
0.36656	3.68	3.542	3.02580696
0.36662	3.49	3.54	3.032424
0.36662	3.49	3.558	2.97291096
0.36662	3.49	3.55	2.99935
0.36679	3.64	3.584	2.88710784
0.36679	3.64	3.614	2.78833944
0.36682	3.66	3.68	2.571936
0.36683	3.64	3.69	2.539254
0.36694	3.82	3.6725	2.596465875
0.36707	NA	3.635	2.7193515
0.36707	3.57	3.6025	2.826170875
0.36714	3.51	3.525	3.0820875
0.36714	3.51	3.58	2.900296
0.36714	3.51	3.5825	2.892052875
0.36727	3.8	3.6175	2.776832875
0.36727	NA	3.653333333	2.65922488998124
0.36733	3.65	3.673333333	2.59373955664605
0.36747	NA	3.596666667	2.84537488779125
0.36748	3.57	3.59	2.867334
0.36748	3.57	3.57	2.933286
0.36751	3.57	3.536	3.04566144
0.36758	3.57	3.502	3.15836056
0.36782	3.4	3.494	3.18492504
0.36782	3.4	3.46	3.298024
0.36783	3.53	3.434	3.38472984
0.36785	3.4	3.442	3.35803096
0.36799	3.44	3.45	3.33135
0.36799	3.44	3.522	3.09202776
0.36799	3.44	3.522	3.09202776
0.36805	3.89	3.514	3.11854744
0.3683	3.4	3.506	3.14508504
0.3683	3.4	3.498	3.17164056
0.36833	3.4	3.378	3.57212376
0.36834	3.4	3.308	3.80760096
0.36847	3.29	3.324	3.75365664
0.36847	3.05	3.34	3.699784
0.36855	3.48	3.332	3.72671136
0.36855	3.48	3.37	3.598966
0.36859	3.36	3.42	3.431496
0.36864	3.48	3.432	3.39140736
0.36885	3.3	3.452	3.32468256
0.3691	3.54	3.512	3.12518016
0.36927	3.58	3.49	3.198214
0.36936	3.66	3.504	3.15172224
0.36939	3.37	3.47	3.264726
0.36939	3.37	3.4425	3.356362875
0.36939	3.37	3.3	3.8346
0.36947	NA	3.37	3.598966
0.36947	3.09	3.505	3.1484035
0.36961	3.65	3.545	3.0158835
0.36972	3.91	3.558	2.97291096
0.36986	3.53	3.674	2.59155864
0.37012	3.61	3.678	2.57847576
0.37022	3.67	3.63	2.735766
0.37022	3.67	3.66	2.637384
0.3703	3.67	3.542	3.02580696
0.37037	3.68	3.522	3.09202776
0.37047	3.02	3.502	3.15836056
0.37064	3.57	3.482	3.22480536
0.37064	3.57	3.454	3.31801624
0.37064	3.57	3.562	2.95969816
0.37073	3.54	3.584	2.88710784
0.37099	3.56	3.606	2.81465304
0.37106	3.68	3.628	2.74233376
0.37106	3.68	3.632	2.72919936
0.37115	3.68	3.644	2.68982304
0.37125	3.56	3.632	2.72919936
0.3714	3.62	3.62	2.768616
0.3714	3.62	3.584	2.88710784
0.37148	3.62	3.58	2.900296
0.3715	3.5	3.606	2.81465304
0.37175	3.54	3.632	2.72919936
0.3719	3.75	3.658	2.64393496
0.3719	3.75	3.662	2.63083416
0.37198	3.75	3.656	2.65048704
0.37201	3.52	3.66	2.637384
0.37226	3.51	3.6375	2.711146875
0.37246	3.77	3.6	2.8344
0.37248	NA	3.556666667	2.97731622112084
0.37248	NA	3.366666667	3.61015555443644
0.37248	3.39	3.286666667	3.87963822109565
0.37248	2.94	3.3575	3.640942875
0.37252	3.53	3.404	3.48501024
0.37277	3.57	3.468	3.27138336
0.37302	3.59	3.622	2.76204376
0.37306	3.71	3.658	2.64393496
0.37306	3.71	3.642	2.69638296
0.37315	3.71	3.554	2.98612824
0.37328	3.49	3.51	3.131814
0.37348	3.15	3.452	3.32468256
0.37352	3.49	3.418	3.43818136
0.37353	3.42	3.438	3.37137816
0.37378	3.54	3.51	3.131814
0.37388	3.59	3.57	2.933286
0.37388	NA	3.6475	2.678345875
0.3739	3.73	3.695	2.5229235
0.3739	3.73	3.635	2.7193515
0.37398	3.73	3.604	2.82123424
0.37404	3.35	3.43	3.398086
0.37429	3.48	3.292	3.86161696
0.37445	2.86	3.274	3.92247064
0.37445	3.04	3.238	4.04445016
0.37448	3.64	3.232	4.06481536
0.37448	3.17	3.396	3.51179424
0.37455	3.45	3.524	3.08540064
0.37473	3.68	3.496	3.17828224
0.37473	3.68	3.598	2.84098456
0.3748	3.5	3.63	2.735766
0.37481	3.68	3.636	2.71606944
0.37505	3.61	3.642	2.69638296
0.37515	3.71	3.684	2.55885984
0.37515	3.71	3.685	2.5555915
0.37515	3.71	3.6675	2.612827875
0.37528	NA	3.653333333	2.65922488998124
0.37531	3.54	3.376666667	3.57659622110405
0.37548	NA	3.373333333	3.58777955667405
0.37548	2.88	3.455	3.3146835
0.37556	3.7	3.45	3.33135
0.37556	3.7	3.5	3.165
0.37556	3.52	3.632	2.72919936
0.37565	3.7	3.592	2.86074496
0.37582	3.54	3.572	2.92668576
0.37588	3.5	3.588	2.87392416
0.3759	3.6	3.568	2.93988736
0.3759	3.6	3.578	2.90689176
0.37598	3.6	3.586	2.88051544
0.37607	3.59	3.604	2.82123424
0.37632	3.54	3.62	2.768616
0.3764	3.69	3.638	2.70950616
0.3764	3.68	3.618	2.77518936
0.37648	3.69	3.602	2.82781656
0.37654	3.49	3.556	2.97951904
0.37658	3.46	3.516	3.11191584
0.37685	3.46	3.502	3.15836056
0.37709	3.48	3.528	3.07214976
0.37726	3.62	3.56	2.966304
0.37726	3.62	3.57	2.933286
0.37731	3.62	3.576	2.91348864
0.37734	3.51	3.554	2.98612824
0.37747	3.51	3.532	3.05890336
0.37747	3.51	3.412	3.45824416
0.37747	3.51	3.424	3.41812864
0.37748	3.02	3.426	3.41144664
0.37759	3.57	3.44	3.364704
0.37785	3.52	3.454	3.31801624
0.37809	3.58	3.572	2.92668576
0.37809	3.58	3.574	2.92008664
0.3781	3.61	3.5875	2.875571875
0.37813	3.58	3.555	2.9828235
0.37828	NA	3.546666667	3.01037155445324
0.37835	3.45	3.473333333	3.25363288999805
0.37848	NA	3.276666667	3.91344955442805
0.37848	3.39	3.345	3.6829635
0.37848	2.99	3.37	3.598966
0.3785	3.55	3.406	3.47831704
0.3785	3.55	3.42	3.431496
0.37855	3.55	3.488	3.20486016
0.37861	3.46	3.468	3.27138336
0.37887	3.33	3.448	3.33801856
0.37893	3.45	3.428	3.40476576
0.37893	3.45	3.43	3.398086
0.37897	3.45	3.458	3.30468696
0.37903	3.47	3.462	3.29136216
0.37913	3.47	3.466	3.27804184
0.37913	3.47	3.44	3.364704
0.37913	3.47	3.4325	3.389737875
0.37913	3.32	3.485	3.2148315
0.37919	NA	3.475	3.2480875
0.37919	3.68	3.465	3.2813715
0.37934	3.43	3.4925	3.189907875
0.37934	3.43	3.504	3.15172224
0.37938	3.43	3.462	3.29136216
0.37938	3.55	3.44	3.364704
0.37963	3.47	3.418	3.43818136
0.37975	3.32	3.396	3.51179424
0.37975	3.32	3.39	3.531894
0.3798	3.32	3.396	3.51179424
0.37989	3.52	3.374	3.58554264
0.38014	3.5	3.352	3.65942656
0.38017	3.21	3.33	3.733446
0.38017	3.21	3.34	3.699784
0.38021	3.21	3.202	4.16679256
0.3804	3.57	3.22	4.105576
0.38049	2.81	3.238	4.04445016
0.38058	3.3	3.256	3.98341504
0.38058	3.3	3.242	4.03087896
0.38062	3.3	3.354	3.65270424
0.38065	3.5	3.368	3.60567936
0.38079	3.37	3.382	3.55870936
0.38079	3.37	3.438	3.37137816
0.38079	3.37	3.38	3.565416
0.3809	3.58	3.348	3.67287456
0.38099	3.21	3.316	3.78061984
0.38099	3.21	3.3025	3.826160875
0.38103	3.21	3.21	4.139574
0.38109	NA	3.21	4.139574
0.38116	3.21	3.29	3.868374
0.38116	3.21	3.29	3.868374
0.38116	3.53	3.342	3.69305496
0.3812	3.21	3.342	3.69305496
0.38126	3.55	3.342	3.69305496
0.38141	3.21	3.324	3.75365664
0.38141	3.21	3.324	3.75365664
0.38141	3.44	3.2675	3.944467875
0.38145	3.21	3.1475	4.352695875
0.38149	NA	3.2075	4.148077875
0.38149	2.73	3.19	4.207654
0.38167	3.45	3.2175	4.114072875
0.38185	3.37	3.284	3.88865184
0.38192	3.32	3.448	3.33801856
0.38217	3.55	3.468	3.27138336
0.38223	3.55	3.504	3.15172224
0.38223	3.55	3.556	2.97951904
0.38227	3.55	3.572	2.92668576
0.38243	3.58	3.588	2.87392416
0.38244	3.63	3.604	2.82123424
0.38244	3.63	3.63	2.735766
0.38244	3.63	3.65	2.67015
0.38265	3.68	3.618	2.77518936
0.38265	3.68	3.628	2.74233376
0.38268	3.47	3.572	2.92668576
0.38269	3.68	3.552	2.99273856
0.3828	3.35	3.532	3.05890336
0.38285	3.58	3.554	2.98612824
0.38285	3.58	3.514	3.11854744
0.38285	3.58	3.536	3.04566144
0.38294	3.48	3.512	3.12518016
0.38306	3.46	3.488	3.20486016
0.38306	3.46	3.458	3.30468696
0.3831	3.46	3.412	3.45824416
0.38319	3.43	3.37	3.598966
0.38326	3.25	3.328	3.74018176
0.38326	3.25	3.32	3.767136
0.38327	3.25	3.326	3.74691864
0.38344	3.42	3.368	3.60567936
0.38347	3.46	3.35	3.66615
0.38347	3.46	3.392	3.52519296
0.38349	3.16	3.392	3.52519296
0.38351	3.46	3.384	3.55200384
0.38364	3.42	3.376	3.57883264
0.38364	3.42	3.436	3.37805344
0.38368	3.42	3.382	3.55870936
0.3837	3.46	3.336	3.71324544
0.38388	3.19	3.29	3.868374
0.38388	3.19	3.288	3.87513216
0.38393	3.19	3.245	4.0207035
0.38395	3.41	3.263333333	3.95857489001765
0.38409	NA	3.3	3.8346
0.38409	NA	3.4	3.4984
0.38409	NA	3.39	3.531894
0.3842	3.39	3.335	3.7166115
0.38449	NA	3.373333333	3.58777955667405
0.38449	3.28	3.39	3.531894
0.3847	3.45	3.3575	3.640942875
0.38471	3.44	3.338	3.70651416
0.38492	3.26	3.334	3.71997784
0.38492	3.26	3.318	3.77387736
0.38492	3.26	3.274	3.92247064
0.38497	3.37	3.266	3.94954584
0.38512	3.22	3.178	4.24855576
0.38512	3.22	3.052	4.68045856
0.38515	2.82	3.022	4.78394776
0.38515	2.63	3.022	4.78394776
0.38517	3.22	3.02	4.790856
0.38522	3.22	3.098	4.52226456
0.38529	3.21	3.214	4.12597144
0.38529	3.21	3.096	4.52913024
0.38533	3.21	3.106	4.49481304
0.38549	2.63	3.128	4.41941376
0.38566	3.27	3.1075	4.489667875
0.38573	3.32	3.0975	4.523980875
0.38599	NA	3.14	4.378344
0.38624	3.17	3.1525	4.335605875
0.38649	2.8	3.1175	4.455382875
0.38649	3.32	3.13	4.412566
0.38657	3.18	3.132	4.40571936
0.38657	3.18	3.216	4.11917184
0.38657	3.18	3.19	4.207654
0.38682	3.22	3.193333333	4.19629955669084
0.38683	NA	3.183333333	4.23037222335844
0.38683	NA	3.173333333	4.26447289002604
0.38695	3.15	3.15	4.34415
0.38695	3.15	3.19	4.207654
0.38699	3.15	3.196	4.18721824
0.38713	3.31	3.21	4.139574
0.3872	3.22	3.224	4.09198464
0.3872	3.22	3.284	3.88865184
0.38724	3.22	3.2775	3.910630875
0.38745	3.45	3.0975	4.523980875
0.3875	NA	3.03	4.756326
0.3875	2.5	2.9625	4.989946875
0.38761	2.95	2.8375	5.425946875
0.38761	2.95	2.944	5.05419904
0.38765	2.95	3.088	4.55660416
0.38776	3.37	3.154	4.33048024
0.38808	3.22	3.168	4.28267136
0.3882	3.28	3.182	4.23491736
0.38823	3.02	3.112	4.47423616
0.38823	3.02	3.118	4.45366936
0.38823	3.02	3.078	4.59097176
0.38839	3.25	3.09	4.549734
0.3886	3.08	3.102	4.50853656
0.3886	3.08	3.168	4.28267136
0.38865	3.08	3.112	4.47423616
0.38871	3.35	3.09	4.549734
0.38885	2.97	3.068	4.62536736
0.38885	2.97	3.102	4.50853656
0.38889	2.97	3.074	4.60472664
0.38903	3.25	3.124	4.43311264
0.38922	3.21	3.174	4.26219864
0.38926	3.22	3.224	4.09198464
0.38926	3.22	3.252	3.99697056
0.38931	3.22	3.2625	3.961396875
0.38934	3.39	3.276666667	3.91344955442805
0.3895	NA	3.305	3.8177235
0.3895	NA	3.115	4.4639515
0.3895	NA	2.72	5.839776
0.3895	2.84	2.863333333	5.33548155672164
0.3895	2.6	2.935	5.0854915
0.38968	3.15	2.935	5.0854915
0.38968	3.15	3.0125	4.816771875
0.3897	NA	3.1225	4.438250875
0.38972	3.15	3.095	4.5325635
0.38988	3.04	3.0675	4.627087875
0.38988	3.04	3.088	4.55660416
0.38988	3.04	3.136	4.39202944
0.38997	3.17	3.16	4.309984
0.39006	3.39	3.14	4.378344
0.39007	NA	3.12	4.446816
0.39009	2.96	3.0675	4.627087875
0.39009	2.96	2.985	4.9119315
0.39013	2.96	3	4.86
0.39026	3.06	3.058	4.65979096
0.39026	3.06	3.078	4.59097176
0.39029	3.25	3.024	4.77704064
0.3903	3.06	3.064	4.63913344
0.3905	2.69	3.116	4.46052384
0.39061	3.26	2.94	5.068104
0.39124	3.32	2.936	5.08201344
0.3915	2.37	3.006	4.83924504
0.39154	3.04	2.962	4.99168216
0.39154	3.04	2.958	5.00556696
0.39154	3.04	3.182	4.23491736
0.39155	3.3	3.19	4.207654
0.39187	3.49	3.154	4.33048024
0.39196	3.08	3.118	4.45366936
0.39216	2.86	3.03	4.756326
0.39216	2.86	2.915	5.1551115
0.3922	2.86	2.9675	4.972597875
0.3925	NA	2.965	4.9812715
0.3925	3.29	2.9625	4.989946875
0.39319	2.85	2.96	4.998624
0.39319	2.85	2.996	4.87384224
0.39319	2.85	2.896	5.22135424
0.3932	3.14	2.884	5.26324384
0.39356	2.79	2.872	5.30517376
0.39356	2.79	2.978	4.93618776
0.3936	2.79	2.928	5.10984576
0.3936	3.38	2.948	5.04029856
0.39381	2.89	2.968	4.97086336
0.39381	2.89	3.084	4.57034784
0.39385	2.89	2.96	4.998624
0.39447	3.37	2.94	5.068104
0.39451	2.76	2.92	5.137696
0.39485	2.79	2.9	5.2074
0.39485	2.79	2.846	5.39616024
0.39485	2.79	2.914	5.15859544
0.39506	3.1	2.976	4.94312064
0.39506	3.1	2.974	4.95005464
0.3951	3.1	2.972	4.95698976
0.39526	2.78	2.908	5.17950496
0.39526	2.78	2.822	5.48031576
0.39527	2.78	2.736	5.78319744
0.39547	2.67	2.725	5.8220875
0.39547	2.67	3.015	4.8081315
0.39551	NA	3.045	4.7045835
0.39551	3.94	3.045	4.7045835
0.39551	2.9	2.985	4.9119315
0.39551	2.67	2.968	4.97086336
0.39551	2.43	2.76	5.698464
0.39568	2.9	2.76	5.698464
0.39568	2.9	2.814	5.50840344
0.39568	2.9	2.928	5.10984576
0.39585	2.94	2.884	5.26324384
0.39585	3	2.84	5.417184
0.39588	2.68	2.796	5.57166624
0.39588	2.68	2.76	5.698464
0.39593	2.68	2.78	5.627976
0.39651	NA	2.9	5.2074
0.39651	3.08	2.9025	5.198680875
0.39655	3.16	2.905	5.1899635
0.39671	2.69	2.862	5.34014616
0.39671	2.69	2.864	5.33314944
0.39675	2.69	2.794	5.57870104
0.39692	3.09	2.818	5.49435736
0.39733	2.81	2.842	5.41017496
0.39733	2.81	2.942	5.06115096
0.39733	2.81	2.856	5.36114304
0.39748	3.19	2.826	5.46627864
0.39751	2.66	2.796	5.57166624
0.3977	2.66	2.766	5.67730584
0.3977	2.66	2.746	5.74787224
0.39774	2.66	2.742	5.76199896
0.39803	3.09	2.738	5.77613016
0.39836	2.64	2.734	5.79026584
0.39836	2.64	2.7525	5.724925875
0.39841	2.64	2.5275	6.526105875
0.39851	NA	2.63	6.159366
0.39851	2.19	2.725	5.8220875
0.39858	3.05	2.7175	5.848622875
0.3986	3.02	2.696	5.92477824
0.39878	2.61	2.78	5.627976
0.39878	2.61	2.966	4.97780184
0.39882	2.61	2.888	5.24927616
0.39884	3.98	2.892	5.23531296
0.39898	2.63	2.896	5.22135424
0.39898	2.63	2.926	5.11680664
0.39898	2.63	2.604	6.25211424
0.39913	2.76	2.552	6.43817856
0.39919	2.37	2.5325	6.508147875
0.39919	2.37	2.5975	6.275330875
0.39923	NA	2.5	6.625
0.39923	2.89	2.5625	6.400546875
0.39923	2.37	2.625	6.1771875
0.39935	2.62	2.624	6.18075264
0.39935	2.62	2.558	6.41667096
0.3994	2.62	2.596	6.28069024
0.3996	2.56	2.584	6.32358784
0.3996	2.56	2.638	6.13086616
0.39964	2.56	2.722	5.83269976
0.39968	2.89	2.772	5.65615776
0.39981	3.04	2.808	5.52948096
0.39981	2.81	2.82	5.487336
0.40023	2.74	2.766	5.67730584
0.40043	2.62	2.682	5.97443736
0.40043	2.62	2.638	6.13086616
0.40047	2.62	2.6	6.2664
0.40051	2.59	2.586	6.31643544
0.40064	2.55	2.572	6.36652576
0.40064	2.55	2.624	6.18075264
0.40064	2.55	2.652	6.08103456
0.40069	2.88	2.646	6.10238424
0.40079	2.73	2.64	6.123744
0.40084	2.52	2.634	6.14511384
0.40084	2.52	2.6	6.2664
0.40088	2.52	2.596	6.28069024
0.40101	2.71	2.634	6.14511384
0.40101	2.71	2.694	5.93186904
0.40105	2.71	2.734	5.79026584
0.40121	2.82	2.674	6.00283864
0.40121	2.72	2.612	6.22355616
0.40126	2.41	2.552	6.43817856
0.40126	2.4	2.485	6.6790315
0.4013	2.41	2.4625	6.760196875
0.40131	NA	2.51	6.589014
0.40134	2.63	2.585	6.3200115
0.40151	2.6	2.6475	6.097045875
0.40151	2.7	2.65	6.08815
0.40167	2.66	2.656	6.06680704
0.40167	2.66	2.654	6.07392024
0.40171	2.66	2.632	6.15223936
0.40208	2.59	2.618	6.20214936
0.40208	2.59	2.6075	6.239617875
0.40212	2.59	2.5675	6.382637875
0.40214	NA	2.57	6.373686
0.40214	2.5	2.5725	6.364735875
0.4023	2.6	2.575	6.3557875
0.4023	2.6	2.576	6.35220864
0.4023	2.6	2.576	6.35220864
0.40245	2.58	2.556	6.42383904
0.4025	2.5	2.526	6.53149464
0.4025	2.5	2.506	6.60340504
